x,y,v_target
103.76331575362245,67.74947922257394,5.0
104.12708635930618,67.91695519791172,5.0
104.49068606328481,68.08481030332597,5.0
104.85411877151009,68.2530473876825,5.0
105.2173745091562,68.42166290032056,5.0
105.58045021619762,68.59065672849508,5.0
105.9433416813238,68.76002863032257,5.0
106.30605283595926,68.92978938135454,5.0
106.6685802774459,69.09995048504099,5.0
107.0309224060524,69.270528914408,5.0
107.39306675072797,69.44154114559926,5.0
107.75499013860049,69.61300193446093,5.0
108.11666581059373,69.78492763487677,5.0
108.47807977591374,69.9573390382144,5.0
108.83924553061,70.1302627380314,5.0
109.2001775756088,70.30372095263272,5.0
109.56086110016957,70.47771800454905,5.0
109.92126151041151,70.65225785402384,5.0
110.28140576425695,70.82736910616615,5.0
110.64126422327453,71.00304915866248,5.0
111.00084779628969,71.1793212981501,5.0
111.36016959300406,71.35620053636403,5.0
111.7191890175367,71.53368277813028,5.0
112.07787267634257,71.71177470763665,5.0
112.43623541835377,71.89050669694484,5.0
112.79427571002415,72.06989936010129,5.0
113.15199379414847,72.24997785532662,5.0
113.50937446351418,72.43075776819377,5.0
113.86642013050721,72.61227040812035,5.0
114.2231014747045,72.79452781724275,5.0
114.57932522710942,72.97751952098501,5.0
114.9351253847646,73.16129846660132,5.0
115.29042406299459,73.34585712928556,5.0
115.64521910785754,73.53123157164787,5.0
115.99966705747109,73.71753059172416,5.0
116.35373772963864,73.90476318009267,5.0
116.70732120370043,74.0928983320481,5.0
117.06044205303864,74.28197885835523,5.0
117.4130248444157,74.47199039733128,5.0
117.76496427599123,74.66290763633529,5.0
118.11644254227085,74.85485600750259,5.0
118.46735610793984,75.04780036563128,5.0
118.81749823024066,75.24165084681911,5.0
119.16720769396082,75.43661500375474,5.0
119.5165469789279,75.63273718862706,5.0
119.86517406543881,75.8298387349864,5.0
120.21331390511665,76.02805692750981,5.0
120.5609999792064,76.22741295034436,5.0
120.908065784075,76.42781572864423,5.0
121.25458658413153,76.62930678176099,5.0
121.60045405060748,76.83181765917558,5.0
121.94559837807651,77.03529728071396,5.0
122.2899238331028,77.23967051024928,5.0
122.63363048275922,77.44503142996108,5.0
122.97712050586863,77.65158438537074,5.0
123.32033912070898,77.85925266757009,5.0
123.66324623235897,78.0679599692323,5.0
124.00563854019097,78.27751870887997,5.0
124.34734012583104,78.48774873922508,5.0
124.68840979209077,78.6985992225497,5.0
125.02888214546695,78.90999151263019,5.0
125.3686179419163,79.12172075671097,5.0
